3.500000000000000000e+00,3.004364457740562671e+02,3.356857680724074271e+02
3.533333333333333215e+00,2.987070340707776381e+02,3.356411982186477871e+02
3.566666666666666430e+00,2.982543137946592537e+02,3.355495049910520038e+02
3.600000000000000089e+00,2.983603578438794557e+02,3.354489908942844067e+02
3.633333333333333304e+00,2.986833475620090894e+02,3.353556484232016714e+02
3.666666666666666519e+00,2.990659314389540668e+02,3.352749794088416024e+02
3.699999999999999734e+00,2.994402189635638933e+02,3.352077911490994779e+02
3.733333333333333393e+00,2.997805836179141465e+02,3.351529805830507485e+02
3.766666666666666607e+00,3.000805271823426779e+02,3.351088256512421708e+02
3.799999999999999822e+00,3.003415889052555485e+02,3.350735507817540793e+02
3.833333333333333481e+00,3.005681955909130920e+02,3.350455489683874930e+02
3.866666666666666696e+00,3.007653835746617688e+02,3.350234476836716340e+02
3.899999999999999911e+00,3.009378739753635728e+02,3.350061082142690907e+02
3.933333333333333126e+00,3.010897636620146613e+02,3.349926000270268105e+02
3.966666666666666785e+00,3.012244813560491252e+02,3.349821686699478391e+02
4.000000000000000000e+00,3.013448467041508820e+02,3.349742055287449034e+02
4.033333333333333215e+00,3.500000000000000000e+02,3.384421849610338313e+02
4.066666666666666430e+00,3.388309942330893705e+02,3.413630763546663616e+02
4.099999999999999645e+00,3.127162383004505841e+02,3.426727523589825068e+02
4.133333333333332860e+00,2.997150490368335909e+02,3.431634295077623165e+02
4.166666666666666963e+00,2.936155865381387002e+02,3.432334357393035589e+02
4.200000000000000178e+00,2.913064916994673013e+02,3.431041055568331331e+02
4.233333333333333393e+00,2.910125224772659749e+02,3.428996329572498780e+02
4.266666666666666607e+00,2.916880839688440119e+02,3.426858013755960428e+02
4.299999999999999822e+00,2.927383071313332721e+02,3.424934048233517956e+02
4.333333333333333037e+00,2.938499277774054690e+02,3.423334675226708441e+02
4.366666666666666252e+00,2.948773879169875158e+02,3.422068437489686517e+02
4.400000000000000355e+00,2.957678935514623504e+02,3.421098702347790663e+02
4.433333333333333570e+00,2.965153063547090255e+02,3.420374246694611315e+02
4.466666666666666785e+00,2.971338663369182882e+02,3.419844151943342467e+02
4.500000000000000000e+00,2.976443958866544790e+02,3.419463954689830416e+02
4.533333333333333215e+00,2.980677497431698839e+02,3.419197326576280602e+02
4.566666666666666430e+00,2.984221671407074155e+02,3.419015646755119633e+02
4.599999999999999645e+00,2.987226276847549116e+02,3.418897086472190949e+02
4.633333333333332860e+00,2.989807811611383954e+02,3.418825026509169334e+02
4.666666666666666963e+00,2.992057067452184924e+02,3.418787008409120176e+02
4.700000000000000178e+00,3.500000000000000000e+02,3.456157631897093552e+02
4.733333333333333393e+00,3.339345741438663708e+02,3.487176840307592443e+02
4.766666666666666607e+00,3.056700866728774599e+02,3.502554749541100136e+02
4.799999999999999822e+00,2.897768614160999050e+02,3.508545653362843950e+02
4.833333333333333037e+00,2.817446255498063579e+02,3.508837036684832356e+02
4.866666666666666252e+00,2.789363987701393626e+02,3.506039261370375471e+02
4.900000000000000355e+00,2.793580174213394685e+02,3.502009114396635709e+02
4.933333333333333570e+00,2.814609287270372420e+02,3.497926344029293091e+02
4.966666666666666785e+00,2.841627742927972236e+02,3.494406207265997750e+02
5.000000000000000000e+00,2.868195477223112562e+02,3.491666908520959396e+02
5.033333333333333215e+00,2.891244923388601933e+02,3.489695472052999889e+02
5.066666666666666430e+00,2.909860864464592964e+02,3.488372676979857374e+02
5.099999999999999645e+00,2.924269920423409985e+02,3.487549985676700430e+02
5.133333333333332860e+00,2.935169661849628824e+02,3.487088617983393419e+02
5.166666666666666963e+00,2.943354622172979589e+02,3.486874877054053172e+02
5.200000000000000178e+00,2.949540958239896895e+02,3.486822700631357748e+02
5.233333333333333393e+00,2.954305640134845703e+02,3.486870494203881776e+02
5.266666666666666607e+00,2.958082714352709672e+02,3.486976119758539312e+02
5.299999999999999822e+00,2.961183354265644425e+02,3.487111906538955282e+02
5.333333333333333037e+00,2.963822432641075011e+02,3.487260427519539689e+02
5.366666666666666252e+00,3.500000000000000000e+02,3.528137721379586083e+02
5.400000000000000355e+00,3.274336679969746911e+02,3.560956861347640370e+02
5.433333333333333570e+00,2.969974841306102462e+02,3.578656268679491177e+02
5.466666666666666785e+00,2.781379887731781082e+02,3.585575179525096132e+02
5.500000000000000000e+00,2.683012267259584860e+02,3.584841875127869457e+02
5.533333333333333215e+00,2.656298348291191473e+02,3.579535914081764076e+02
5.566666666666666430e+00,2.678963331198295919e+02,3.572478807740159255e+02
5.599999999999999645e+00,2.727312115533962356e+02,3.565717013628608925e+02
5.633333333333332860e+00,2.782048392201681963e+02,3.560326157331008403e+02
5.666666666666666963e+00,2.831391215070322573e+02,3.556597154346577554e+02
5.700000000000000178e+00,2.870413990749455024e+02,3.554364468462974287e+02
5.733333333333333393e+00,2.898628415612040499e+02,3.553281870745972242e+02
5.766666666666666607e+00,2.917681513882432682e+02,3.552987400306643053e+02
5.799999999999999822e+00,2.929853494854767746e+02,3.553177460058415704e+02
5.833333333333333037e+00,2.937294835592132358e+02,3.553626965299098401e+02
5.866666666666666252e+00,2.941734385513722714e+02,3.554183859159775807e+02
5.900000000000000355e+00,2.944431575950220576e+02,3.554754386292968888e+02
5.933333333333333570e+00,2.946233824165051374e+02,3.555287122491730543e+02
5.966666666666666785e+00,2.947666953207282745e+02,3.555759069426366068e+02
6.000000000000000000e+00,2.949025284856810458e+02,3.556164801199158205e+02
6.033333333333333215e+00,3.500000000000000000e+02,3.599524245282626680e+02
6.066666666666666430e+00,3.232373625037966463e+02,3.634247865451784492e+02
6.099999999999999645e+00,2.905988528483286473e+02,3.653682615110657821e+02
6.133333333333332860e+00,2.694593078371060528e+02,3.660503767258604739e+02
6.166666666666666963e+00,2.590484712848389677e+02,3.657533749109649079e+02
6.200000000000000178e+00,2.580797456361884770e+02,3.648814089173848174e+02
6.233333333333333393e+00,2.635959611687418374e+02,3.638560681360465310e+02
6.266666666666666607e+00,2.719106454388946190e+02,3.629729454098792871e+02
6.299999999999999822e+00,2.801024097699965409e+02,3.623573871238859283e+02
6.333333333333333037e+00,2.866530643803966996e+02,3.620105253747293546e+02
6.366666666666666252e+00,2.911899642697984518e+02,3.618751238912300892e+02
6.400000000000000355e+00,2.939566255368011980e+02,3.618812918240577687e+02
6.433333333333333570e+00,2.954076340412830177e+02,3.619682863891190436e+02
6.466666666666666785e+00,2.959949752759264925e+02,3.620912236764488625e+02
6.500000000000000000e+00,2.960846856177084305e+02,3.622206490631475049e+02
6.533333333333333215e+00,2.959400214312491926e+02,3.623396220394066631e+02
6.566666666666666430e+00,2.957315111235616882e+02,3.624402964243930683e+02
6.599999999999999645e+00,2.955562767889349516e+02,3.625208222586063584e+02
6.633333333333332860e+00,2.954585614023598623e+02,3.625828625385191231e+02
6.666666666666666963e+00,2.954479255099093393e+02,3.626297368120499414e+02
6.700000000000000178e+00,3.500000000000000000e+02,3.670002128561442873e+02
6.733333333333333393e+00,3.233412686190137606e+02,3.706259340942791596e+02
6.766666666666666607e+00,2.890154084027570889e+02,3.726002083449954512e+02
6.799999999999999822e+00,2.672787903132511360e+02,3.730939302941351343e+02
6.833333333333333037e+00,2.585489843306597777e+02,3.724679856421556678e+02
6.866666666666666252e+00,2.610026098110884050e+02,3.713060172019645506e+02
6.899999999999999467e+00,2.699724869730052319e+02,3.701504875354996216e+02
6.933333333333333570e+00,2.804405051979670702e+02,3.692998708899033886e+02
6.966666666666666785e+00,2.892393618560344066e+02,3.688181890073154250e+02
7.000000000000000000e+00,2.952805339519218819e+02,3.686423621996514157e+02
7.033333333333333215e+00,2.987342594289839326e+02,3.686719913816288567e+02
7.066666666666666430e+00,3.002507397268595355e+02,3.688148046624363587e+02
7.099999999999999645e+00,3.005295030439532411e+02,3.690017720965784065e+02
7.133333333333332860e+00,3.001484964040619161e+02,3.691881871970199427e+02
7.166666666666666963e+00,2.995213114027393999e+02,3.693495741620280910e+02
7.200000000000000178e+00,2.989077093508788607e+02,3.694763511181101876e+02
7.233333333333333393e+00,2.984428278294914776e+02,3.695687004515663716e+02
7.266666666666666607e+00,2.981713894176575081e+02,3.696321778083526510e+02
7.299999999999999822e+00,2.980810079704721147e+02,3.696743658714427738e+02
7.333333333333333037e+00,2.981303573354737182e+02,3.697026658926024538e+02
7.366666666666666252e+00,3.500000000000000000e+02,3.738658222789001115e+02
7.399999999999999467e+00,3.282908954203328449e+02,3.775955067637751199e+02
7.433333333333333570e+00,2.930459895633615588e+02,3.794636804211351091e+02
7.466666666666666785e+00,2.724732026568531751e+02,3.796639248057178975e+02
7.500000000000000000e+00,2.670331757487288087e+02,3.787710039159828739e+02
7.533333333333333215e+00,2.728917224678679645e+02,3.775481216162889950e+02
7.566666666666666430e+00,2.834457237653189168e+02,3.765355645793645181e+02
7.599999999999999645e+00,2.934223329416676620e+02,3.759269714048316473e+02
7.633333333333332860e+00,3.004888479660114626e+02,3.756905157421347212e+02
7.666666666666666963e+00,3.044375486615911655e+02,3.757115318305043274e+02
7.700000000000000178e+00,3.059802688400818056e+02,3.758726280412437859e+02
7.733333333333333393e+00,3.060122531424261751e+02,3.760836104863535070e+02
7.766666666666666607e+00,3.052991628156638626e+02,3.762867610466259407e+02
7.799999999999999822e+00,3.043845593327503138e+02,3.764525908260818028e+02
7.833333333333333037e+00,3.035910679048379848e+02,3.765724596753209994e+02
7.866666666666666252e+00,3.030604301738984532e+02,3.766507376500929354e+02
7.899999999999999467e+00,3.028083529479628737e+02,3.766979352941161778e+02
7.933333333333333570e+00,3.027796702816285119e+02,3.767255999170245673e+02
7.966666666666666785e+00,3.028940768579428777e+02,3.767433637742133214e+02
8.000000000000000000e+00,3.030759683078150033e+02,3.767577772970933552e+02
8.033333333333333215e+00,3.500000000000000000e+02,3.805085713482878873e+02
8.066666666666666430e+00,3.376543068748054566e+02,3.843439381210882289e+02
8.099999999999999645e+00,3.017725689774520674e+02,3.860644357305681069e+02
8.133333333333332860e+00,2.831016765302774161e+02,3.860122403495511207e+02
8.166666666666666075e+00,2.808712735475503450e+02,3.850324676907199546e+02
8.199999999999999289e+00,2.885273754172279155e+02,3.839671894199923372e+02
8.233333333333332504e+00,2.984090343899258642e+02,3.832436716708792801e+02
8.266666666666665719e+00,3.061099359674025209e+02,3.829235303084972770e+02
8.300000000000000711e+00,3.105173487772473777e+02,3.829023387134848804e+02
8.333333333333333925e+00,3.121926416788834899e+02,3.830449812715700091e+02
8.366666666666667140e+00,3.121627141117681958e+02,3.832427349576665279e+02
8.400000000000000355e+00,3.113572938048497463e+02,3.834276655689937456e+02
8.433333333333333570e+00,3.104210116957388550e+02,3.835688232334077270e+02
8.466666666666666785e+00,3.096986817660692850e+02,3.836615633617595336e+02
8.500000000000000000e+00,3.092984595992211325e+02,3.837156493749143920e+02
8.533333333333333215e+00,3.091822877514564425e+02,3.837453771280323735e+02
8.566666666666666430e+00,3.092509833527852834e+02,3.837633968588528433e+02
8.599999999999999645e+00,3.094035082356594444e+02,3.837781277216233775e+02
8.633333333333332860e+00,3.095665480169695911e+02,3.837936972876734103e+02
8.666666666666666075e+00,3.097008556424331118e+02,3.838111203132519904e+02
8.699999999999999289e+00,3.500000000000000000e+02,3.870208616330906466e+02
8.733333333333332504e+00,3.499052250082569344e+02,3.909917996229617643e+02
8.766666666666665719e+00,3.132462059197350754e+02,3.925796596528011264e+02
8.800000000000000711e+00,2.964536258692095885e+02,3.923734634262582404e+02
8.833333333333333925e+00,2.965064027910091227e+02,3.914669675961224584e+02
8.866666666666667140e+00,3.042480895764608704e+02,3.906685928512925443e+02
8.900000000000000355e+00,3.120674923540810255e+02,3.902476122955508799e+02
8.933333333333333570e+00,3.169692684632203168e+02,3.901554921916022636e+02
8.966666666666666785e+00,3.189583194451965369e+02,3.902512980480385067e+02
9.000000000000000000e+00,3.190828051699039065e+02,3.904106797750592364e+02
9.033333333333333215e+00,3.184053531681802269e+02,3.905580908466749861e+02
9.066666666666666430e+00,3.176397422092505280e+02,3.906637883373269915e+02
9.099999999999999645e+00,3.171168646607397932e+02,3.907278846150916820e+02
9.133333333333332860e+00,3.168917593613619488e+02,3.907634814516167125e+02
9.166666666666666075e+00,3.168818524604944855e+02,3.907847605467444509e+02
9.199999999999999289e+00,3.169754811126716163e+02,3.908015194662594922e+02
9.233333333333332504e+00,3.170882615843926828e+02,3.908183971041238465e+02
9.266666666666665719e+00,3.171771954615470008e+02,3.908363517178968323e+02
9.300000000000000711e+00,3.172319818932840008e+02,3.908545952333635682e+02
9.333333333333333925e+00,3.172595090132994073e+02,3.908719864819039458e+02
9.366666666666667140e+00,3.500000000000000000e+02,3.934552079705913457e+02
9.400000000000000355e+00,3.500000000000000000e+02,3.964855069019388338e+02
9.433333333333333570e+00,3.319439757387690975e+02,3.982654579523800180e+02
9.466666666666666785e+00,3.151489928043284294e+02,3.983969948142386670e+02
9.500000000000000000e+00,3.133991702002176680e+02,3.978993544653386039e+02
9.533333333333333215e+00,3.181303514230872338e+02,3.974596932081506679e+02
9.566666666666666430e+00,3.229187612887699288e+02,3.972753983707165730e+02
9.599999999999999645e+00,3.255973822050340232e+02,3.972909962241135418e+02
9.633333333333332860e+00,3.264090464328854750e+02,3.973967643388833721e+02
9.666666666666666075e+00,3.262454527200153507e+02,3.975129982314295489e+02
9.699999999999999289e+00,3.258285336860370762e+02,3.976045650742313455e+02
9.733333333333332504e+00,3.255159774164663986e+02,3.976672719949201564e+02
9.766666666666665719e+00,3.253854053046746913e+02,3.977098803229793589e+02
9.800000000000000711e+00,3.253830018445753467e+02,3.977420954039355365e+02
9.833333333333333925e+00,3.254331515502190086e+02,3.977699611681088641e+02
9.866666666666667140e+00,3.254859037465337224e+02,3.977958268886618498e+02
9.900000000000000355e+00,3.255222597731309406e+02,3.978199512173792982e+02
9.933333333333333570e+00,3.255421783968543537e+02,3.978419404534390651e+02
9.966666666666666785e+00,3.255521732984901746e+02,3.978615011147642804e+02
1.000000000000000000e+01,3.255582282778565286e+02,3.978786335664922831e+02
